"FileId","Status","ReadIndex","ReadTimestamp","FullName","RelPath","Extension","SizeBytes","SHA256","Category","CategoryLabel","EvidenceType","Model","Date","TestType","FailureMode","FailureExplanation","KeyFindings","KeyClaims","Relevance","ExtractPath","FullIncludePath","Notes","RelatedFiles","DuplicateOf","Reviewer"
"FRV2-0364","duplicate","364","2026-01-29 22:26:49","MUST_Review/important_2/math_docs.md","MUST_Review\important_2\math_docs.md",".md","16190","699B5EC35C5701875F3AA2B1607A63EAF302CFB5C829983EF52D02DFCDDB48BE","5","misc","documentation","","2025-08-10","metadata","unsupported_inference","Duplicate of FRV2-0188.","Duplicate content.","","Low","extracts/05_misc/2026-01-29__math_docs__summary__001.md","","Duplicate of FRV2-0188.","","FRV2-0188","Codex"
"FRV2-0365","complete","365","2026-01-29 22:26:49","MUST_Review/important_2/O3-10-28-25.md","MUST_Review\important_2\O3-10-28-25.md",".md","39215","8F805966F804D91D7A28015A2BBB15B469A593A68A458E3DD716C95FD061BF12","3","failed_attempts","transcript","O3-10-28-25","","model_chat","unsupported_inference; constraint_violation","Model claims operator-only completeness using Nat/Lean setup advice.","Suggests combinatory logic and Lean Nat examples.","Operator-only math system is feasible; use Lean/Mathlib.","Low","extracts/03_failed_attempts/2026-01-29__O3_10_28_25__transcript__001.md","","","","","Codex"
"FRV2-0366","complete","366","2026-01-29 22:26:49","MUST_Review/important_2/Operational_Incompleteness_Roadmap.md","MUST_Review\important_2\Operational_Incompleteness_Roadmap.md",".md","2491","724BB3E79400B4512EBEF0AF2D5133E98AA99DEEA70B0B4354CACAD863B3DEFC","4","misc","roadmap","","","roadmap","","Execution roadmap for operational incompleteness conjecture.","Defines internal method class and steps for independence reduction.","","Med","extracts/05_misc/2026-01-29__Operational_Incompleteness_Roadmap__roadmap__001.md","","","","","Codex"
"FRV2-0367","complete","367","2026-01-29 22:26:49","MUST_Review/important_2/OperatorKernelO6_Paper_Guide.md","MUST_Review\important_2\OperatorKernelO6_Paper_Guide.md",".md","3670","F6BAE586492FFB72D0BE8853571EB63332632C8407DAD74C05A7438FB9341F6F","4","misc","guide","","","","","Guide/notes for writing; not a proof artifact.","","","Low","extracts/05_misc/2026-01-29__OperatorKernelO6_Paper_Guide__summary__001.md","","","","","Codex"
"FRV2-0368","complete","368","2026-01-29 22:26:49","MUST_Review/important_2/paper_code_xref.md","MUST_Review\important_2\paper_code_xref.md",".md","1788","5A679C49AF695DB73ABC33672AE5B790346B2863A6CB58FED2F70912379506A8","4","misc","index","","","","","Index or cross-reference map; not a proof artifact.","","","Low","extracts/05_misc/2026-01-29__paper_code_xref__summary__001.md","","","","","Codex"
"FRV2-0369","duplicate","369","2026-01-29 22:26:49","MUST_Review/important_2/Patch2025_08_10.md","MUST_Review\important_2\Patch2025_08_10.md",".md","2333","F5F792B6E72996883416D68E00606C8AB0354D99CED2C3EECF9091C57A586833","4","misc","code","AI","2025-08-14","","","Duplicate of FRV2-0080.","Duplicate content.","","Low","extracts/05_misc/2026-01-29__Patch2025_08_10__code__001.md","","Duplicate of FRV2-0080.","","FRV2-0080","Codex"
"FRV2-0370","complete","370","2026-01-29 22:26:49","MUST_Review/important_2/PredictionRoadmap.md","MUST_Review\important_2\PredictionRoadmap.md",".md","3930","A09CA7BE586F398B22B22983C271EA7CA8743525BD388B1F2471E2E54865F48C","4","misc","roadmap","","","","","Planning roadmap; not a proof artifact.","","","Low","extracts/05_misc/2026-01-29__PredictionRoadmap__summary__001.md","","","","","Codex"
"FRV2-0371","complete","371","2026-01-29 22:26:49","MUST_Review/important_2/problems.md","MUST_Review\important_2\problems.md",".md","15311","B4FB3EF3D434E00A11F186F154548B71C28E4B66FC613A524088DCEDE089DC38","3","failed_attempts","analysis","","","","nonconvergence","Failure catalog or commentary documenting incorrect assumptions or blockers.","","","Med","extracts/03_failed_attempts/2026-01-29__problems__summary__001.md","","","","","Codex"
"FRV2-0372","complete","372","2026-01-29 22:26:49","MUST_Review/important_2/Rahnama_KO7_margin_notes.md","MUST_Review\important_2\Rahnama_KO7_margin_notes.md",".md","2202","645E5634F9BE6B1DDA293C66A413E40A1EDD4CA18A5930B4EB9A553BB60911EC","4","misc","reference","","","","","Author notes/tables; not a proof artifact.","","","Low","extracts/05_misc/2026-01-29__Rahnama_KO7_margin_notes__summary__001.md","","","","","Codex"
"FRV2-0373","complete","373","2026-01-29 22:26:49","MUST_Review/important_2/Rahnama_KO7_tables_revised.md","MUST_Review\important_2\Rahnama_KO7_tables_revised.md",".md","2239","E8E2E171A5DA4ECC05E3010428EBE63967F592F0F72B9D0A9751B3A950561F44","4","misc","reference","","","","","Author notes/tables; not a proof artifact.","","","Low","extracts/05_misc/2026-01-29__Rahnama_KO7_tables_revised__summary__001.md","","","","","Codex"
"FRV2-0374","complete","374","2026-01-29 22:26:49","MUST_Review/important_2/research.md","MUST_Review\important_2\research.md",".md","111936","C5B32A19D8B17C9EA4F89E7DDA9A03DB1DBEC8E23A56B0B5D197BDB852CF8250","4","misc","reference","","","","","Compiled research notes; not a proof artifact.","","","Low","extracts/05_misc/2026-01-29__research__summary__001.md","","","","","Codex"
"FRV2-0375","complete","375","2026-01-29 22:26:49","MUST_Review/important_2/Session5__identifiers_skim.csv","MUST_Review\important_2\Session5__identifiers_skim.csv",".csv","9702","F8E6F4F8B8E79B4778B57978BE15F80866C7F46D2D5F0B2D56D6D51FC2C43E0A","4","misc","log","","","","","Identifier extraction log; not a proof artifact.","","","Low","extracts/05_misc/2026-01-29__Session5_identifiers_skim__summary__001.md","","","","","Codex"
"FRV2-0376","duplicate","376","2026-01-29 22:26:49","MUST_Review/important_2/SN_Notes.md","MUST_Review\important_2\SN_Notes.md",".md","46178","C398C9A6CC524D9A22B9AC5461C75D583DAA9F83E768849060015AABF78B1E86","3","failed_attempts","analysis","AI #1/AI #2","","","inconsistency; case_split_omission; nonconvergence","Duplicate of FRV2-0084.","Duplicate content.","","Low","extracts/03_failed_attempts/2026-01-29__SN_Notes__failed_attempts__001.md","","Duplicate of FRV2-0084.","","FRV2-0084","Codex"
"FRV2-0377","complete","377","2026-01-29 22:26:49","MUST_Review/important_2/solutions.md","MUST_Review\important_2\solutions.md",".md","9084","284269827211DFCAA44A75B4B83CEA6AA1BEA57ECAD98DDD90356BBB3519A753","3","failed_attempts","analysis","","","","unsupported_inference","Failure catalog or commentary documenting incorrect assumptions or blockers.","","","Med","extracts/03_failed_attempts/2026-01-29__solutions__summary__001.md","","","","","Codex"
"FRV2-0378","complete","378","2026-01-29 22:26:49","MUST_Review/important_2/WrongPredictions.md","MUST_Review\important_2\WrongPredictions.md",".md","7099","D9F86BA2A2E3C6FE45C850C941386B103117C3AE55D7137C0127A2F50DCF4376","3","failed_attempts","analysis","","","","unsupported_inference","Failure catalog or commentary documenting incorrect assumptions or blockers.","","","Med","extracts/03_failed_attempts/2026-01-29__WrongPredictions__summary__001.md","","","","","Codex"
"FRV2-0379","complete","379","2026-01-29 22:26:49","MUST_Review/important_2/archive/comments1.md","MUST_Review\important_2\archive\comments1.md",".md","131867","4F0ED675C8E02487AB2C4DCFA910BD8729F1C1F0262CB07C7C0653C1424133F7","3","failed_attempts","analysis","","","","unsupported_inference","Failure catalog or commentary documenting incorrect assumptions or blockers.","","","Med","extracts/03_failed_attempts/2026-01-29__comments1__summary__001.md","","","","","Codex"
"FRV2-0380","complete","380","2026-01-29 22:26:49","MUST_Review/important_2/archive/commnets_2.md","MUST_Review\important_2\archive\commnets_2.md",".md","27343","F62CEECC181317FB86A854DD30459EFA55DAC391B6ED5C9B91C7669475E0580E","3","failed_attempts","analysis","","","","unsupported_inference","Failure catalog or commentary documenting incorrect assumptions or blockers.","","","Med","extracts/03_failed_attempts/2026-01-29__commnets_2__summary__001.md","","","","","Codex"
"FRV2-0381","complete","381","2026-01-29 22:26:49","MUST_Review/important_2/archive/commnets_3.md","MUST_Review\important_2\archive\commnets_3.md",".md","29729","F37E91B24A331298382DE627DE2614AFDD3950B36F037B9FE820084A34D21B44","3","failed_attempts","analysis","","","","unsupported_inference","Failure catalog or commentary documenting incorrect assumptions or blockers.","","","Med","extracts/03_failed_attempts/2026-01-29__commnets_3__summary__001.md","","","","","Codex"
"FRV2-0382","complete","382","2026-01-29 22:26:49","MUST_Review/important_2/archive/deep_1.md","MUST_Review\important_2\archive\deep_1.md",".md","10777","77B3D3ACAC62D698ACDEA050F9C0AB7A7EC0F0A0BB77CF73EA5ED1EB560E936B","3","failed_attempts","analysis","","","","unsupported_inference","Failure catalog or commentary documenting incorrect assumptions or blockers.","","","Med","extracts/03_failed_attempts/2026-01-29__deep_1__summary__001.md","","","","","Codex"
"FRV2-0383","complete","383","2026-01-29 22:26:49","MUST_Review/important_2/Research/Centralizing_Desktop_AI_Productivity.md","MUST_Review\important_2\Research\Centralizing_Desktop_AI_Productivity.md",".md","49389","AC9030C0806E0CE9F6EE3C0C7DA07AF2E9B2A4CB8A74952CFA2E77D93DADC789","4","misc","reference","","","","","Background research memo; not a proof artifact.","","","Low","extracts/05_misc/2026-01-29__Centralizing_Desktop_AI_Productivity__summary__001.md","","","","","Codex"
"FRV2-0384","complete","384","2026-01-29 22:26:49","MUST_Review/important_2/Research/Critical_Review_of_the_Operator-Centric_Incompleteness_Project.md","MUST_Review\important_2\Research\Critical_Review_of_the_Operator-Centric_Incompleteness_Project.md",".md","52997","5CE7A409D1A5826C94FFC10D358FE2081A356C51E73FED9BB8178919C32D0ABD","4","misc","reference","","","","","Background research memo; not a proof artifact.","","","Low","extracts/05_misc/2026-01-29__Critical_Review_of_the_Operator_Centric_Incompleteness_Project__summary__001.md","","","","","Codex"
"FRV2-0385","complete","385","2026-01-29 22:26:49","MUST_Review/important_2/Research/Decidability_and_Termination_Orders_in_Small-Term_Reachability_and_SN_Calculi.md","MUST_Review\important_2\Research\Decidability_and_Termination_Orders_in_Small-Term_Reachability_and_SN_Calculi.md",".md","56155","28F7D90C0F08737872CD9AA7E368530CC04C06EE63F8DAF9C4A2EC487E5B7E57","4","misc","reference","","","","","Background research memo; not a proof artifact.","","","Low","extracts/05_misc/2026-01-29__Decidability_and_Termination_Orders_in_Small_Term_Reachability_and_SN_Calculi__summary__001.md","","","","","Codex"
"FRV2-0386","complete","386","2026-01-29 22:26:49","MUST_Review/important_2/Research/Evaluating_the_KO7_Operator-Only_Kernel_Novelty_Robustness_and_Appeal.md","MUST_Review\important_2\Research\Evaluating_the_KO7_Operator-Only_Kernel_Novelty_Robustness_and_Appeal.md",".md","51422","20EE89E8EBEEE1F36D4994E1D5F5088FEF2FD9DD7F9E4EEC76DFE5E1FA898659","4","misc","reference","","","","","Background research memo; not a proof artifact.","","","Low","extracts/05_misc/2026-01-29__Evaluating_the_KO7_Operator_Only_Kernel_Novelty_Robustness_and_Appeal__summary__001.md","","","","","Codex"
"FRV2-0387","complete","387","2026-01-29 22:26:49","MUST_Review/important_2/Research/Fixed_Target_Reachability_Termination_Ordering_Robust_Under_Duplication.md","MUST_Review\important_2\Research\Fixed_Target_Reachability_Termination_Ordering_Robust_Under_Duplication.md",".md","56143","FF9AD3EADA6EFE4277CD671E3CBACC82F8391935997DFDD4D97122DE18C20013","4","misc","reference","","","","","Background research memo; not a proof artifact.","","","Low","extracts/05_misc/2026-01-29__Fixed_Target_Reachability_Termination_Ordering_Robust_Under_Duplication__summary__001.md","","","","","Codex"
"FRV2-0388","complete","388","2026-01-29 22:26:49","MUST_Review/important_2/Research/Internal_Measure_Class_C(Σ)_and_Termination_Analysis.md","MUST_Review\important_2\Research\Internal_Measure_Class_C(Σ)_and_Termination_Analysis.md",".md","30095","6B6AB67717B327FAB5F67605D589F2D5F800E03AC32E3BD9E697C78EA9C1F781","4","misc","reference","","","","","Background research memo; not a proof artifact.","","","Low","extracts/05_misc/2026-01-29__Internal_Measure_Class_C_and_Termination_Analysis__summary__001.md","","","","","Codex"
"FRV2-0389","complete","389","2026-01-29 22:26:49","MUST_Review/important_2/Research/KO7_Normalizer_Technical_Evaluation_and_Analysis.md","MUST_Review\important_2\Research\KO7_Normalizer_Technical_Evaluation_and_Analysis.md",".md","10357","6E7BD484EDE33CDE23FAE3D9A5506785BAD9B58ED3E451C8B6CD5D3FBEB869A3","4","misc","reference","","","","","Background research memo; not a proof artifact.","","","Low","extracts/05_misc/2026-01-29__KO7_Normalizer_Technical_Evaluation_and_Analysis__summary__001.md","","","","","Codex"
"FRV2-0390","complete","390","2026-01-29 22:26:49","MUST_Review/important_2/Research/KO7_Rewrite_Calculus_Fundamental_Limitations_of_Operator-Only_Systems.md","MUST_Review\important_2\Research\KO7_Rewrite_Calculus_Fundamental_Limitations_of_Operator-Only_Systems.md",".md","8704","464F2867B22038A98E089F14BF3107E808B38B9F520E2242273688C2114C77F0","4","misc","reference","","","","","Background research memo; not a proof artifact.","","","Low","extracts/05_misc/2026-01-29__KO7_Rewrite_Calculus_Fundamental_Limitations_of_Operator_Only_Systems__summary__001.md","","","","","Codex"
"FRV2-0391","complete","391","2026-01-29 22:26:49","MUST_Review/important_2/Research/Methodological_Overview_for_Strong_Normalization_Proof_(1).md","MUST_Review\important_2\Research\Methodological_Overview_for_Strong_Normalization_Proof_(1).md",".md","17093","D434184FA722840A3A3409293884CC7244571CDF21E9670140A846EE6A9932BE","4","misc","reference","","","","","Background research memo; not a proof artifact.","","","Low","extracts/05_misc/2026-01-29__Methodological_Overview_for_Strong_Normalization_Proof_1__summary__001.md","","","","","Codex"
"FRV2-0392","complete","392","2026-01-29 22:26:49","MUST_Review/important_2/Research/Model_and_reasoning_list.md","MUST_Review\important_2\Research\Model_and_reasoning_list.md",".md","10881","F28C4E8250925D8F9B114B7D1A926B1057EEA040EC8FA57F91C47ECE2B7A7807","4","misc","reference","","","","","Background research memo; not a proof artifact.","","","Low","extracts/05_misc/2026-01-29__Model_and_reasoning_list__summary__001.md","","","","","Codex"
"FRV2-0393","complete","393","2026-01-29 22:26:49","MUST_Review/important_2/Research/Session_3_Independence_Witnesses_Goodstein_Hydra.md","MUST_Review\important_2\Research\Session_3_Independence_Witnesses_Goodstein_Hydra.md",".md","32352","C9629013BE87705A72F601268FDF6848C121F8C594F1290130F8481921535141","4","misc","reference","","","","","Background research memo; not a proof artifact.","","","Low","extracts/05_misc/2026-01-29__Session_3_Independence_Witnesses_Goodstein_Hydra__summary__001.md","","","","","Codex"
"FRV2-0394","complete","394","2026-01-29 22:26:49","MUST_Review/important_2/Research/Termination_Companion.md","MUST_Review\important_2\Research\Termination_Companion.md",".md","24422","E62A7514E15FC0C27482BE159F918DE8654AD57050D0DE7ACEAEA6AC34A05903","4","misc","reference","","","","","Background research memo; not a proof artifact.","","","Low","extracts/05_misc/2026-01-29__Termination_Companion__summary__001.md","","","","","Codex"
"FRV2-0395","complete","395","2026-01-29 22:26:49","MUST_Review/important_2/Research/Term_Rewriting_Systems_(TRS)_Fundamentals_and_Examples.md","MUST_Review\important_2\Research\Term_Rewriting_Systems_(TRS)_Fundamentals_and_Examples.md",".md","62588","159006E5213AA8465873AA4890B85EC0400458AB5AB2B2BB936A500B46920EC7","4","misc","reference","","","","","Background research memo; not a proof artifact.","","","Low","extracts/05_misc/2026-01-29__Term_Rewriting_Systems_TRS_Fundamentals_and_Examples__summary__001.md","","","","","Codex"
"FRV2-0396","complete","396","2026-01-29 22:26:49","MUST_Review/important_2/Research/TRSs_with_duplicating_rules.md","MUST_Review\important_2\Research\TRSs_with_duplicating_rules.md",".md","5419","1E264C9BED66E5547F50379F87F065DE86E4EF2CE8A884F3958FC079FDCB21B1","4","misc","reference","","","","","Background research memo; not a proof artifact.","","","Low","extracts/05_misc/2026-01-29__TRSs_with_duplicating_rules__summary__001.md","","","","","Codex"
